,VIN,Num_Days,Market_Value_Mean,Market_Value_Std,Count,Count_Over_Days
6692,SALLDHAF7KA924472,90,106524.81,28419,14,0.15555555555555556
6693,WBSDE9343YBZ96621,117,29754.47,7638,28,0.23931623931623933
6694,JTEBU17R39K038696,179,17561.15,3859,36,0.2011173184357542
6695,WBS8M9C57G5D31430,90,51712.95,5898,423,4.7
6696,JH4NA1260MT001906,298,70150.81,14567,23,0.07718120805369127
6697,ZARBAAA47GM180762,588,58342.1,8678,17,0.02891156462585034
6698,5UXKR6C50H0J83905,670,42046.29,4869,292,0.43582089552238806
6699,5YJRE1A38A1001078,241,154950.05,7141,2,0.008298755186721992
6700,WDDNG71X28A195889,353,14889.28,2983,726,2.056657223796034
6701,JNKCV54E23M220902,553,7864.76,2092,94,0.16998191681735986
6702,1FMSU43F42EB31096,173,13814.46,3861,104,0.6011560693641619
6703,JM1NB354840409625,346,17594.93,3962,35,0.10115606936416185
6704,WBA8B7G56JNU95037,717,42180.95,4475,862,1.202231520223152
6705,1FT7W2BT1JEB29319,483,56681.03,10330,4848,10.037267080745341
6706,WAUPL58E55A014090,196,10491.41,2447,37,0.18877551020408162
6707,2FABP7EV1BX139095,90,9340.25,2273,69,0.7666666666666667
6708,JT8UF11EXP0174585,388,4297.68,1397,8,0.020618556701030927
6709,1GNEV18K1MF147960,90,22283.06,4743,7,0.07777777777777778
6710,WDBUF87X68B202647,90,8994.21,1999,829,9.21111111111111
6711,WDCYC7DF9GX246252,90,113213.79,15448,390,4.333333333333333
6712,JM1FE173450144966,644,7774.51,1691,57,0.08850931677018634
6713,JA3AM44H8VY001436,650,7421.66,1305,4,0.006153846153846154
6714,WP0AA2991XS627156,90,27856.38,5827,108,1.2
6715,WDBNF67J96A479316,94,8004.93,1774,38,0.40425531914893614
6716,WBAEG2317MCB72080,266,27944.79,7231,21,0.07894736842105263
6717,1G1YS3D60J5602102,90,82996.66,8046,121,1.3444444444444446
6718,WBAAA1308H2323096,650,6500.49,1943,6,0.009230769230769232
6719,1C4BJWEG6HL602443,374,37529.77,3741,6008,16.06417112299465
6720,1G1YA2D43M5105111,90,99073.22,10778,795,8.833333333333334
6721,3TMLU4EN0FM167610,90,30284.63,4059,3800,42.22222222222222
6722,WP0AB29928S731069,713,63008.91,11411,127,0.17812061711079943
6723,JTEBU4BF4CK144726,361,29877.54,5434,679,1.8808864265927978
6724,WAUYP64B41N166004,145,4260.67,1172,12,0.08275862068965517
6725,WBSNB93587CX07800,305,20213.0,4377,27,0.08852459016393442
6726,2G2FS32S7S2243900,306,5544.76,1761,18,0.058823529411764705
6727,JT3HN87R6Y0266226,235,8364.62,2419,137,0.5829787234042553
6728,JTEBU14R98K025891,398,13659.29,2770,984,2.472361809045226
6729,JM1FC3311L0801628,384,12999.0,0,1,0.0026041666666666665
6730,1G6DV8EP9E0159617,573,69995.92,13525,12,0.020942408376963352
6731,JTEHT05J552079832,383,18962.93,4960,58,0.1514360313315927
6732,WP0AA0956GN153897,619,24063.92,7049,36,0.05815831987075929
6733,19UYA42651A032738,676,5494.5,1245,40,0.05917159763313609
6734,WVGMB77L88D031842,551,6500.0,0,1,0.0018148820326678765
6735,YS3DP75G317013595,378,10734.65,2308,5,0.013227513227513227
6736,WBSCL93471LJ80464,101,28973.43,4708,15,0.1485148514851485
6737,WBAAA1301H2321920,567,6500.49,1943,6,0.010582010582010581
6738,2C3CDYBT2DH733664,105,22270.42,3847,1215,11.571428571428571
6739,WBSNB935X8CX10358,403,23509.35,5348,92,0.228287841191067
6740,WP0CD2A99CS773178,130,115921.41,11843,42,0.3230769230769231
6741,ZFFEW58A450142696,381,138167.59,24108,31,0.08136482939632546
6742,4JGDA7EB5EA271909,462,37982.94,5852,73,0.15800865800865802
6743,WBAHN835X7DT75324,538,8668.42,1748,153,0.2843866171003718
6744,JF1GR8H65EL200881,90,26686.36,4210,190,2.111111111111111
6748,2B3LJ74W78H300192,378,27348.65,5904,240,0.6349206349206349
6749,JF1GD70675L516142,382,20902.15,4171,65,0.17015706806282724
6750,WDBEA34E4RC063560,609,5440.23,1640,6,0.009852216748768473
6751,WAUDN74F68N019769,516,14899.34,2942,33,0.06395348837209303
6752,SALPM164X2A464325,341,14557.47,4731,11,0.03225806451612903
6753,4TAWN72N8VZ274235,375,8789.28,2397,29,0.07733333333333334
6754,4USBU53596LX00313,517,15510.31,3673,91,0.1760154738878143
6755,WDBSK76F06F109022,446,29498.35,8557,6,0.013452914798206279
6756,3D7KU28C14G251012,139,15704.93,4047,721,5.18705035971223
6757,JT8BD69S210135050,532,5766.24,1483,59,0.11090225563909774
6758,1FMNU45S74ED18195,312,15342.67,3940,72,0.23076923076923078
6759,2BCHV81J0JB506570,396,7777.02,1548,5,0.012626262626262626
6760,WDBGA70E6SA256994,262,7583.74,2710,12,0.04580152671755725
6761,1HGEM1153XL054719,711,15249.58,5252,4,0.005625879043600563
6762,WDDGF5EB0BR174756,90,11434.04,2331,815,9.055555555555555
6763,WBAGJ832XVDL43435,437,10371.0,2495,4,0.009153318077803204
6764,WP0CB2A87JS228879,166,82175.91,9891,208,1.2530120481927711
6765,1FABP28M9GF292090,90,15316.34,591,3,0.03333333333333333
6766,WP0AA2999XS620374,90,27856.38,5827,108,1.2
6767,WBS3R9C59GK335635,354,50327.22,6168,808,2.2824858757062145
6768,WBSBR93433PK04457,630,21332.78,5137,98,0.15555555555555556
6769,JN1CZ24H3PX535990,703,17967.21,5268,7,0.00995732574679943
6770,5YJ3E1EA1HF002620,651,42873.14,3303,65,0.09984639016897082
6771,1G6DW52P4TR701733,670,10668.11,2586,18,0.026865671641791045
6772,JNKBY31A2WM400586,633,5897.23,1341,5,0.007898894154818325
6773,SALMF1E42BA348454,293,18959.0,3246,172,0.5870307167235495
6774,JTEHT05J472112466,474,24326.39,5494,38,0.08016877637130802
6775,JF1ZCAD11J9600925,430,32708.72,2933,72,0.16744186046511628
6776,WBS3C9C56FP806286,346,47689.06,5822,395,1.1416184971098267
6777,WBSPM9C59AE202332,642,30741.07,6149,94,0.14641744548286603
6778,1FMEU15N6NLA64694,90,18803.28,5360,15,0.16666666666666666
6779,WDDKJ7CB1AF022170,104,15935.85,3103,276,2.6538461538461537
6780,WUAC6AFR5DA901181,242,38186.27,5505,173,0.7148760330578512
6781,WBSCM9343YLC61360,668,45812.77,14064,19,0.02844311377245509
6782,1ZVBP8CF6E5270330,549,27148.08,4492,2438,4.4408014571949
6783,2C3CDZL99KH595420,90,82492.17,7716,424,4.711111111111111
6784,WDBDA24AXEA029454,725,3500.0,0,1,0.001379310344827586
6785,WUARU78E17N901656,761,34986.2,6891,21,0.02759526938239159
6786,JT6HJ88J2V0178731,154,20586.6,3883,27,0.17532467532467533
6787,WDBUF77XX7B094638,90,18683.52,3999,50,0.5555555555555556
6788,WBSKG9C57DJ592960,782,41292.16,9070,229,0.2928388746803069
6789,JT3FJ60G2C0051807,90,22474.82,3570,2,0.022222222222222223
6790,SAJMW1341RC674918,586,12499.49,6613,3,0.005119453924914676
6791,1GTEK19R0WR515608,363,6919.2,2015,75,0.2066115702479339
6792,5YJ3E1EC4LF625143,497,55806.33,4814,1608,3.2354124748490944
6793,WDBSK74F33F048814,522,24410.49,5969,104,0.19923371647509577
6794,WBABW53406PZ40718,313,9439.74,2190,135,0.43130990415335463
6795,WDBRN40J44A609647,567,5429.29,1267,86,0.15167548500881833
6796,ZFF67NFA9A0174526,243,216831.57,32238,42,0.1728395061728395
6797,WDDGF77XX9F237393,479,23971.06,4817,109,0.22755741127348644
6798,1G1YY3D79K5117496,326,72966.49,6621,747,2.291411042944785
6799,1G1YP2DW9B5108429,335,39369.29,5410,49,0.14626865671641792
6800,WBACH3346YLF71749,473,10876.9,2546,49,0.10359408033826638
6801,1FA6P8CF1G5252945,90,32816.03,4162,3700,41.111111111111114
6802,WP1AB2A59JLB34220,405,54929.97,5174,991,2.4469135802469135
6803,JM1NA3516M1222144,773,9707.44,2687,60,0.07761966364812418
6804,JT8UF11E8M0072357,244,8642.72,2762,8,0.03278688524590164
6805,JM1NC25F080142107,90,14219.13,2860,316,3.511111111111111
6809,1J4GS587XLP500051,612,30517.67,8772,13,0.021241830065359478
6810,WDDWJ8DB5KF773313,151,38881.3,5298,3576,23.68211920529801
6811,ZAM56PPA0E1078335,305,35903.2,5636,128,0.419672131147541
6812,SCFEBBAKXBGC14777,90,60248.81,8862,12,0.13333333333333333
6813,WBAJB9C50JB286039,132,54132.93,5529,817,6.1893939393939394
6814,1GNES13H862261985,565,5663.51,1459,1081,1.9132743362831859
6815,1FACP44E6LF161661,123,16296.4,4942,36,0.2926829268292683
6816,JM1NA3535V0730839,90,9329.84,2283,30,0.3333333333333333
6817,YV1SZ592451189070,374,5500.89,1411,95,0.2540106951871658
6818,5GNEN13L598122614,305,30378.95,6519,35,0.11475409836065574
6819,1C4HJXFG4JW262552,154,48812.48,4866,4553,29.564935064935064
6820,1ZVBP8JS9B5142630,178,43815.44,6235,253,1.4213483146067416
6821,WBSBR93424PK08159,90,21848.86,5900,112,1.2444444444444445
6822,JTHFN48Y230047062,356,15977.11,3747,275,0.7724719101123596
6823,JM1NDAC75G0118094,518,24847.43,2987,589,1.1370656370656371
6824,1FTFW1RG6JFA96262,382,62905.94,6675,3482,9.115183246073299
6825,1ZVBP8CU7D5249242,90,40119.14,6610,249,2.7666666666666666
6826,WDDHF9AB1AA157804,341,15275.55,3144,124,0.36363636363636365
6827,WBSBL93453JR22208,90,21332.78,5137,98,1.0888888888888888
6828,1G1FK1R6XK0132017,182,69219.24,6107,421,2.3131868131868134
6829,WP0CB29884U661818,327,20989.19,5174,43,0.13149847094801223
6830,JT3HJ85J5V0163772,145,20494.35,4764,20,0.13793103448275862
6831,3D3HA16H54G176263,244,38207.33,9337,64,0.26229508196721313
6832,WBA3K5C50EKT33254,497,21483.95,4069,102,0.2052313883299799
6833,WP0AB29856U784843,194,32469.22,5317,203,1.0463917525773196
6834,WBAGG83411DN87498,230,10406.85,2721,19,0.08260869565217391
6835,JT8CD32Z8V0040637,201,9696.31,2158,6,0.029850746268656716
6836,SALMF134X8A284904,129,12043.27,2640,121,0.937984496124031
6840,WBSPM9C50AE202395,133,30741.07,6149,94,0.706766917293233
6841,1FTFW1EFXEFA86627,276,25110.78,4778,20245,73.35144927536231
6842,WUAAWCF5XMA902150,290,89613.94,2967,67,0.23103448275862068
6843,WP0CA29893U620230,650,15227.75,3186,137,0.21076923076923076
6844,WBSWD93539P362377,343,28818.33,5557,147,0.42857142857142855
6845,KMHGH4JH2EU077211,405,19812.85,3575,339,0.837037037037037
6846,WP0JB0928GS861833,690,26364.63,8024,16,0.02318840579710145
6847,WV2NB47042H093348,605,22553.56,6654,25,0.04132231404958678
6848,JT3FJ80W4N0049868,601,16848.1,4677,15,0.024958402662229616
6849,JTJHY7AX1D4110115,654,40666.68,5641,336,0.5137614678899083
6850,3C3EY55E25T290689,354,4919.35,1170,113,0.3192090395480226
6851,WBSDE93421BZ98737,524,32576.16,6726,16,0.030534351145038167
6852,SAJHX6249VC790228,528,6996.3,1224,5,0.00946969696969697
6853,SALHV1244KA357570,706,18648.57,6376,6,0.0084985835694051
6854,WD3PE7DC7E5901495,90,28674.25,7133,124,1.3777777777777778
6855,JN1AR5EF5HM820599,90,114060.95,13509,116,1.288888888888889
6856,1J4FA49SX2P703032,251,12470.79,2696,214,0.852589641434263
6857,WBANW5C51ACT56589,90,12407.54,2976,61,0.6777777777777778
6858,1G1YZ26E095107775,143,45793.35,7095,113,0.7902097902097902
6859,1FAFP45X9WF248388,447,9445.69,2475,106,0.2371364653243848
6860,5UMDU93528LM08670,475,40418.05,11685,6,0.01263157894736842
6861,JN1CZ24D6SX570707,500,28631.67,8077,3,0.006
6862,WBSKG9C5XDJ593682,125,41292.16,9070,229,1.832
6863,1G2AM37R6EP305259,427,6887.18,2046,7,0.01639344262295082
6864,WP0CA2A87GS120077,433,55070.2,7633,97,0.22401847575057737
6865,WDDZH8KB3JA380997,94,95184.19,14359,339,3.606382978723404
6866,WP0JB0926KS860298,187,33946.22,7286,12,0.06417112299465241
6867,2FTZF073X1CA86143,287,27569.93,7038,30,0.10452961672473868
6868,1GCDK14K3MZ167970,235,8381.99,2551,26,0.11063829787234042
6869,WDBLK70G83T132194,244,9588.25,2651,52,0.21311475409836064
6870,55SWF8HB2FU086773,194,52256.99,7847,100,0.5154639175257731
6871,WF0DP3TH2J4126562,523,43593.42,4831,127,0.24282982791587
6872,4S4BT63C846102072,388,10899.85,2498,13,0.03350515463917526
6873,SALME11455A197221,209,8405.18,2150,48,0.22966507177033493
6874,WZ1DB0C08MW040256,90,59088.95,3644,1069,11.877777777777778
6875,4USBU53527LX03507,500,15570.58,3707,86,0.172
6876,WDDNG71X38A222131,285,14889.28,2983,726,2.5473684210526315
6877,1G1BL52P8SR170136,490,18918.4,5448,36,0.07346938775510205
6878,WBSNB93548CX08265,410,23509.35,5348,92,0.22439024390243903
6879,WBSJF0C00LCD66425,424,104230.76,11376,176,0.41509433962264153
6880,WDBFA67EXPF072633,144,12773.59,2804,24,0.16666666666666666
6881,JT8JZ31C1N0004553,522,8448.47,1963,10,0.019157088122605363
6882,WBA4P3C35HK528778,138,38674.55,5503,162,1.173913043478261
6883,WDBCB25D1GA246959,243,5369.04,1350,7,0.02880658436213992
6884,WUAPV64B73N904856,116,18307.53,4133,34,0.29310344827586204
6885,1LNBM82F1KY715835,459,8897.7,3202,10,0.02178649237472767
6886,1ZVBP8FF7E5315710,115,27148.08,4492,2438,21.2
6887,WBAWL73527PX50287,208,10754.13,2567,573,2.7548076923076925
6888,WBY2Z4C5XKVB81922,90,111895.9,11167,384,4.266666666666667
6889,WDDNG7GB4CA457805,675,32195.28,6728,11,0.016296296296296295
6890,WP0AB2A87KS278139,90,86084.09,8088,155,1.7222222222222223
6891,1J4FA69S53P375466,482,15771.64,3646,69,0.14315352697095435
6892,JT8CD32Z7Y1007336,612,16297.4,3233,3,0.004901960784313725
6893,JN1AZ34E93T012381,214,11899.35,2908,218,1.0186915887850467
6894,SAJWA0JC7BMS01407,755,21081.45,3930,27,0.03576158940397351
6895,WP0JB2924LS860491,90,36271.67,10066,3,0.03333333333333333
6896,1G1Y72D48L5110267,276,101455.44,9802,686,2.4855072463768115
6897,WBSCD9324WEE08396,101,19252.19,5467,37,0.36633663366336633
6898,WBSCL934X1LJ80572,410,28973.43,4708,15,0.036585365853658534
6899,WVWLK63B24E218909,125,9162.92,3329,3,0.024
6900,WDCYR49E23X142385,90,40856.66,7231,50,0.5555555555555556
6901,WP0AD2A81MS281695,185,111088.31,14051,123,0.6648648648648648
6902,WUABWGFF1J1901713,90,59685.89,5396,322,3.577777777777778
6903,WP0CB29924S675430,90,62348.33,10830,83,0.9222222222222223
6904,1C3AN69L34X000999,719,9222.93,2302,308,0.4283727399165508
6905,WBSDX9C5XBE584222,417,33375.0,6760,466,1.1175059952038369
6906,1FTWW33F3YEB52833,550,14342.81,3709,330,0.6
6907,JA3AW86V78U047713,132,24516.81,4721,73,0.553030303030303
6908,WAUGL78E06A044062,593,12105.2,3022,30,0.050590219224283306
6909,WBA8B7G56GNT95495,90,31251.64,3901,293,3.2555555555555555
6910,1HGCT2A86FA004045,172,18999.64,2890,3881,22.563953488372093
6911,JM1NC2LF4C0225146,152,19156.84,2620,17,0.1118421052631579
6912,1FADP3L92DL191911,363,15934.8,2894,731,2.0137741046831956
6913,JN1AZ44E39M411098,223,19319.55,3858,455,2.0403587443946187
6914,JACCN57X4X7990682,90,10296.42,2057,6,0.06666666666666667
6915,JTHFN48YX20017516,271,14929.01,3629,647,2.3874538745387452
6916,WDDKJ7CBXAF037461,444,15935.85,3103,276,0.6216216216216216
6917,1G8MB35B07Y139848,90,13153.46,2904,322,3.577777777777778
6918,1FADP3L91DL145194,94,15934.8,2894,731,7.776595744680851
6919,1C6JJTAG2LL173057,451,44849.62,4692,857,1.900221729490022
6920,WP0AB2A70HL124012,412,78654.03,7961,158,0.38349514563106796
6921,SBM11AAA1CW000581,363,123098.16,17586,88,0.24242424242424243
6922,9BWDE61J224049263,678,5913.65,1436,15,0.022123893805309734
6923,1G1YY12S435114650,594,29279.01,5643,244,0.4107744107744108
6924,2HGEJ1122SH516563,556,3098.47,641,10,0.017985611510791366
6925,JT8UZ30C6N0003882,90,11087.27,3242,29,0.32222222222222224
6926,1G1FJ1R65K0136091,690,69219.24,6107,421,0.6101449275362318
6927,5YMGY0C50CLK27794,133,22802.18,4218,67,0.5037593984962406
6928,YV1SZ59HX41126493,396,4865.99,1313,148,0.37373737373737376
6929,SALMF1E44BA330019,90,18959.0,3246,172,1.9111111111111112
6930,5TFCZ5AN4LX228542,391,41346.19,4785,10212,26.11764705882353
6931,WDBSK72FX7F118771,514,34175.75,6354,43,0.08365758754863813
6932,WDDWJ8GBXLF971480,468,74830.53,8110,31,0.06623931623931624
6933,WDBEB93D0HF021490,361,10999.55,4243,2,0.00554016620498615
6934,JTHD51GF8L5007657,144,73097.37,4794,148,1.0277777777777777
6935,WV2NB47032H101455,332,22553.56,6654,25,0.07530120481927711
6936,1C6JJTBG1LL105668,245,55931.26,5219,3705,15.122448979591837
6937,JM1NDAM73H0100855,90,28606.49,2945,580,6.444444444444445
6938,SCFFDABE6AGB12683,118,72887.5,1537,2,0.01694915254237288
6939,WAUFB0811GA088351,704,3000.0,0,1,0.0014204545454545455
6940,ZFFYT53B000122605,718,90913.17,13518,7,0.009749303621169917
6941,WP0CA2A85DS114337,90,43790.52,6069,331,3.6777777777777776
6942,WDBTJ56JX6F176274,502,7615.47,1870,64,0.12749003984063745
6943,WDBLK70G92T110414,600,10144.08,2519,38,0.06333333333333334
6944,55SWF8HBXLU331802,90,87640.67,10654,86,0.9555555555555556
6945,JT8UF11E8L0039812,630,7627.59,2268,8,0.012698412698412698
6946,1FTSW31F5XEA10743,90,13921.88,3704,354,3.933333333333333
6947,WBSCD032XVEE11443,108,18076.02,4529,15,0.1388888888888889
6948,WDBUF26J95A538272,587,7237.16,1666,30,0.05110732538330494
6949,WBAPK5C57BFT74115,355,10907.65,2283,1970,5.549295774647887
6950,WDDJK6FA1GF041915,154,51249.75,5925,123,0.7987012987012987
6951,WP0AA2925MS810381,90,32938.06,3584,3,0.03333333333333333
6952,2C9T16S63G2145079,542,54900.0,0,1,0.0018450184501845018
6953,WP1AB2A2XBLA54559,90,21593.65,3812,247,2.7444444444444445
6954,WBAVB735X7PA66234,297,10754.13,2567,573,1.9292929292929293
6955,JTHBP262985001587,293,30746.44,4681,112,0.3822525597269625
6956,2HGFC3A53LH753911,417,30208.12,2326,1644,3.9424460431654675
6957,JB3XD64BXNY040548,122,16664.05,4193,13,0.10655737704918032
6958,SAJWA4DC0DMB49661,165,37795.73,7157,24,0.14545454545454545
6959,JM1FD3335R0300037,187,59993.25,23034,4,0.0213903743315508
6960,WDBLK65G33T137502,374,7454.52,2359,35,0.09358288770053476
6961,WBSEG9325RCD00031,608,154996.7,25977,3,0.004934210526315789
6962,2C3CDZFJ4GH296866,542,37176.51,4469,1474,2.7195571955719555
6963,SCA1S68475UX07645,777,104971.05,20518,14,0.018018018018018018
6964,WP0AB2A85HS285471,339,72396.89,6060,202,0.5958702064896755
6965,WBAGG83481DN88888,91,10406.85,2721,19,0.2087912087912088
6966,SCFLDCFP6EGJ01535,235,131730.91,22890,34,0.14468085106382977
6967,1FA6P8JZ5L5551376,216,75038.54,9085,194,0.8981481481481481
6968,JHMAP114XYT002015,385,27604.34,6059,119,0.3090909090909091
6969,1FA6P8CF4K5125891,90,40577.63,4492,4538,50.422222222222224
6970,WDBBA48D6GA047007,598,23716.84,6734,82,0.13712374581939799
6971,WDDZH8KB0KA682507,326,121131.46,13268,46,0.1411042944785276
6972,JT2BK18U830082069,326,4789.4,964,23,0.0705521472392638
6973,WV2YB0254MG010647,403,15879.19,3653,6,0.01488833746898263
6974,2G1FJ3DJXD9158295,283,24876.91,3949,181,0.6395759717314488
6975,WVWVF7AU9JW285360,558,39642.94,3063,681,1.2204301075268817
6976,WBSNB93506B582814,626,20989.5,4961,118,0.18849840255591055
6977,WP0AB2A9XDS120597,152,86531.47,11303,265,1.743421052631579
6978,1G6DN57P190171066,466,35990.02,6067,105,0.22532188841201717
6979,JTEHT05J632044214,90,16763.58,3842,61,0.6777777777777778
6980,JHMAP1140YT008244,97,27604.34,6059,119,1.2268041237113403
6981,WDBCA45E2MA568321,90,28166.11,7839,6,0.06666666666666667
6982,WDDHF9BB2CA648173,312,18670.4,3639,61,0.1955128205128205
6983,WMWMH9C56ET377490,493,19603.32,4110,7,0.014198782961460446
6984,WMWSV9C54BTZ96813,678,14445.29,2228,28,0.04129793510324484
6985,WVGPZ77L84D086455,623,9747.55,350,2,0.0032102728731942215
6986,WBAPM5C58BA745533,207,16801.08,3884,925,4.468599033816425
6987,WBAPH5G54ANM70197,90,9624.38,1980,289,3.2111111111111112
6988,1GYS4FEJ6BR185617,224,20783.64,4223,12,0.05357142857142857
6989,1C3BC59E6FF169249,259,12431.83,1359,3,0.011583011583011582
6990,JT3HN86R9W0190368,201,6840.81,2040,87,0.43283582089552236
6991,SAJWA43B275B12974,747,19939.76,4420,226,0.30254350736278446
6992,JT3DJ81W2R0084579,90,15405.4,3632,26,0.28888888888888886
6993,WAUXL68E14A297592,774,14976.0,27,3,0.003875968992248062
6994,WVWAH63D048007875,90,18494.34,4355,5,0.05555555555555555
6995,WAUD2AFD4EN011134,90,40019.2,5175,87,0.9666666666666667
6996,WBAPT73518CX00736,90,9222.2,1991,52,0.5777777777777777
6997,4A3AL54F5XE045792,734,25000.0,0,1,0.0013623978201634877
6998,WDDDJ76X26A014986,90,17423.25,3379,56,0.6222222222222222
6999,JTEBU4BF3DK158229,755,33602.81,5456,663,0.8781456953642384
7000,WDDPK7FAXGF124436,515,47180.7,5591,3,0.005825242718446602
7001,WBSBL93493JR19215,426,21332.78,5137,98,0.2300469483568075
7002,WDBFA66E5NF057620,606,10122.83,3160,47,0.07755775577557755
7003,WBSBG9326VEY74118,286,32903.52,10338,7,0.024475524475524476
7004,1C4SDJH9XMC788635,383,75657.6,5832,449,1.1723237597911227
7005,WBAKG1C52BE618151,90,16801.08,3884,925,10.277777777777779
7006,ZARFAEAVXH7557862,328,54066.35,6487,152,0.4634146341463415
7007,1GTHK23192F204423,257,12435.98,3316,166,0.6459143968871596
7008,WDDLJ9BB9CA031409,90,23869.89,4033,281,3.1222222222222222
7009,WDBUH83J25X182729,574,8735.42,2009,23,0.04006968641114982
7010,4USCH7322TLE00718,381,9439.45,2656,76,0.1994750656167979
7011,WP0AB2A75HL122935,90,78654.03,7961,158,1.7555555555555555
7012,1ZVBP8JZ0D5279956,104,59769.77,8524,176,1.6923076923076923
7013,JM1NA3511L0159653,90,11342.12,3059,77,0.8555555555555555
7014,JTJHT00W964005937,490,22362.72,5155,141,0.28775510204081634
7015,WAUGU54DX1N011456,90,8243.5,2467,2,0.022222222222222223
7016,WBAEP334X3PF02494,217,5809.09,1454,14,0.06451612903225806
7017,WP0AD29908S783097,328,92431.06,18870,49,0.14939024390243902
7018,WDBUH87X58B217795,465,10220.52,2715,32,0.06881720430107527
7019,1G6AE5SX7D0155733,551,17379.71,3110,301,0.5462794918330308
7020,JM2UC1212E0867312,140,7432.09,2600,3,0.02142857142857143
7021,ZAMBC38A450019426,662,21144.34,4843,10,0.015105740181268883
7022,5YJSA1CP9CFP01842,122,35431.6,4074,23,0.1885245901639344
7023,WVWML73C89E543457,481,6919.39,1490,156,0.32432432432432434
7024,JTJHT00W153555105,559,17898.68,4512,77,0.13774597495527727
7025,YS3FH71R896001697,630,8303.09,1117,8,0.012698412698412698
7026,1G1YY22P5R5122377,539,13798.4,2918,112,0.2077922077922078
7027,3D7MA48C74G238326,90,19669.99,4870,330,3.6666666666666665
7028,WUABWGFF6KA907217,90,63569.36,4116,217,2.411111111111111
7029,JT3HJ85J9T0119870,369,19469.1,4314,20,0.05420054200542006
7030,YV1RH527262537967,251,9566.57,2814,16,0.06374501992031872
7031,WDDUG8JB6JA338533,252,116394.62,12440,153,0.6071428571428571
7032,WP0AA2959JN151726,90,25447.33,4196,4,0.044444444444444446
7033,1J4FA49S94P766397,130,14058.67,2872,369,2.8384615384615386
7034,YV1AS8809P1480247,529,6140.13,1470,6,0.011342155009451797
